,Sampling_start_date,State,County,detection_status_SARSCoV2,sars.cov.2_cocentration_copy_per_ml*,pmmov_concentration**,new_cases***,cumulative_cases***,county_population,wwtp_flow_MGD****,wwtp_flow_mL,Estimated_population_served,Sampling_location_ID
1044,5/11/20,NY,Nassau,quantifiable,37.89157352,3147909.745,120,38337,1356924,2.631,9959418972,32000,df9ac8baa54671f1e9d62fd7faf5d7aeac51fd44
1045,6/1/20,NY,Nassau,not detected,NA,43866046.16,83,40479,1356924,2.396,9069847152,32000,df9ac8baa54671f1e9d62fd7faf5d7aeac51fd44
1046,5/25/20,NY,Nassau,not detected,NA,39563118.96,70,39907,1356924,2.461,9315898932,32000,df9ac8baa54671f1e9d62fd7faf5d7aeac51fd44
1047,5/18/20,NY,Nassau,not detected,NA,2142697.03,89,39225,1356924,2.495,9444602940,32000,df9ac8baa54671f1e9d62fd7faf5d7aeac51fd44
1048,5/10/20,TX,Dallas,not detected,NA,4709727.414,250,5619,2635516,1.816,6874308192,16429,c7988369ef4ebc3befad03526a1c6129d98546af
1049,5/26/20,TX,Dallas,quantifiable,50.95584779,unmeasured,171,8998,2635516,3.38,12794692560,16429,c7988369ef4ebc3befad03526a1c6129d98546af
1050,5/17/20,TX,Dallas,not detected,NA,3104847.487,214,7250,2635516,3.006,11378948472,16429,c7988369ef4ebc3befad03526a1c6129d98546af
1051,5/31/20,TX,Dallas,not detected,NA,57382239.18,219,10006,2635516,2.742,10379599704,16429,c7988369ef4ebc3befad03526a1c6129d98546af
1052,5/10/20,TX,Collin,not detected,NA,1049440.383,14,901,1034730,7.279,27554013948,76715,42520bf367a1928222b18a42dad147e19327969d
1053,5/17/20,TX,Collin,not detected,NA,2668322.216,8,1016,1034730,10.055,38062317660,76715,42520bf367a1928222b18a42dad147e19327969d
1054,5/31/20,TX,Collin,quantifiable,41.86875819,31409787,19,1297,1034730,7.34,27784924080,76715,42520bf367a1928222b18a42dad147e19327969d
1055,5/25/20,TX,Collin,quantifiable,32.74394221,25724860.12,15,1151,1034730,9.481,35889491172,76715,42520bf367a1928222b18a42dad147e19327969d
1056,3/30/20,CA,Alameda,not detected,NA,unmeasured,13,283,1671329,6,22712472000,90000,e2a29c283b566d8c787d84858b2d5572f28fd6f5
1057,5/10/20,TX,Collin,not detected,NA,3126304.474,14,901,1034730,6.909,26153411508,81398,106f17b31d8b45999af312961bc0bf674a905db9
1058,5/17/20,TX,Collin,not detected,NA,2155347.361,8,1016,1034730,9.093,34420751316,81398,106f17b31d8b45999af312961bc0bf674a905db9
1059,5/31/20,TX,Collin,quantifiable,13.31109716,23682851.47,19,1297,1034730,9.606,36362667672,81398,106f17b31d8b45999af312961bc0bf674a905db9
1060,5/25/20,TX,Collin,quantifiable,14.8009312,22184340.47,15,1151,1034730,10.38,39292576560,81398,106f17b31d8b45999af312961bc0bf674a905db9
1061,5/10/20,TX,Collin,quantifiable,31.22396372,2686762.463,14,901,1034730,15,56781180000,186000,2a771de956a65d6626a0ec2414fbe6fcfbaadfc4
1062,5/17/20,TX,Collin,not detected,NA,2650008.531,8,1016,1034730,19,71922828000,186000,2a771de956a65d6626a0ec2414fbe6fcfbaadfc4
1063,5/31/20,TX,Collin,not detected,NA,1460745.279,19,1297,1034730,18,68137416000,186000,2a771de956a65d6626a0ec2414fbe6fcfbaadfc4
1064,5/25/20,TX,Collin,quantifiable,17.91890478,21213143.11,15,1151,1034730,25,94635300000,186000,2a771de956a65d6626a0ec2414fbe6fcfbaadfc4
1065,5/10/20,TX,Dallas,quantifiable,67.23927983,5294717.242,250,5619,2635516,19.352,73255293024,234048,bc490857c8b88e3b145e91c5ce0ece1b7a6950fc
1066,5/17/20,TX,Dallas,not detected,NA,2989439.524,214,7250,2635516,37.873,1.43E+11,234048,bc490857c8b88e3b145e91c5ce0ece1b7a6950fc
1067,5/31/20,TX,Dallas,quantifiable,42.15130672,61051521.45,219,10006,2635516,21.556,81598341072,234048,bc490857c8b88e3b145e91c5ce0ece1b7a6950fc
1068,5/12/20,TX,Collin,quantifiable,25.05671923,unmeasured,21,939,1034730,4,15141648000,66617,6da79b7681e3b58a6b6b090b48584406141089d8
1069,5/25/20,TX,Collin,quantifiable,15.73304243,24598664.09,15,1151,1034730,6.4,24226636800,66617,6da79b7681e3b58a6b6b090b48584406141089d8
1070,6/1/20,TX,Collin,quantifiable,9.556726375,37698710.16,15,1312,1034730,4,15141648000,66617,6da79b7681e3b58a6b6b090b48584406141089d8
1071,5/26/20,TX,Collin,quantifiable,10.24540489,11894906.21,6,1157,1034730,61.8,2.34E+11,574313,d7718dd8fb0b9db2f91eb594b66001ded47b5f2e
1072,5/31/20,TX,Collin,quantifiable,22.79356311,34828116.73,19,1297,1034730,61.8,2.34E+11,574313,d7718dd8fb0b9db2f91eb594b66001ded47b5f2e
1073,5/11/20,KY,Henderson,not detected,NA,2179908.515,3,80,45210,6.316,23908662192,30000,211dc9c3a5afe28e2f71f38aa03b28713fa373af
1074,5/18/20,KY,Henderson,not detected,NA,1492565.049,4,91,45210,10.375,39273649500,30000,211dc9c3a5afe28e2f71f38aa03b28713fa373af
1075,5/26/20,KY,Henderson,quantifiable,10.31689006,unmeasured,4,99,45210,3.52,13324650240,30000,211dc9c3a5afe28e2f71f38aa03b28713fa373af
1076,5/11/20,KY,Henderson,not detected,NA,47479.18681,3,80,45210,2.806,10621866072,3000,ad7c70ba5a742890ecfee77cea2cb7b0a6256950
1077,5/26/20,KY,Henderson,not detected,NA,1924161.505,4,99,45210,3,11356236000,3000,ad7c70ba5a742890ecfee77cea2cb7b0a6256950
1078,5/18/20,KY,Henderson,not detected,NA,418883.9958,4,91,45210,3,11356236000,3000,ad7c70ba5a742890ecfee77cea2cb7b0a6256950
1079,5/10/20,PA,Lehigh,not detected,NA,306947.6212,72,3241,369318,1,3785412000,6598,965c3af153f783c9dcd71256c4861d7a26ea05ea
1080,5/26/20,PA,Lehigh,not detected,NA,20565795.92,9,3676,369318,0.77,2914767240,6598,965c3af153f783c9dcd71256c4861d7a26ea05ea
1081,5/19/20,PA,Lehigh,not detected,NA,unmeasured,22,3513,369318,0.9,3406870800,6598,965c3af153f783c9dcd71256c4861d7a26ea05ea
1082,5/10/20,OR,Deschutes,quantifiable,20.68293078,380001.466,1,86,197692,2.462,9319684344,30600,53b9b3d9d5a8495ec9062f1399ae48a5443ec8c5
1083,5/25/20,OR,Deschutes,not detected,NA,43602885.68,1,120,197692,2.667,10095693804,30600,53b9b3d9d5a8495ec9062f1399ae48a5443ec8c5
1084,5/17/20,OR,Deschutes,not detected,NA,380001.466,1,96,197692,2.496,9448388352,30600,53b9b3d9d5a8495ec9062f1399ae48a5443ec8c5
1085,5/27/20,OR,Deschutes,not detected,NA,46671041.36,0,120,197692,2.534,9592234008,30600,53b9b3d9d5a8495ec9062f1399ae48a5443ec8c5
1086,5/10/20,MI,Emmet,not detected,NA,1783465.744,0,21,33415,0.855,3236527260,8200,b74f994577a118c111bcfc1bec5b85bed9be5ce4
1087,5/17/20,MI,Emmet,not detected,NA,920722.5335,0,21,33415,0.863,3266810556,8200,b74f994577a118c111bcfc1bec5b85bed9be5ce4
1088,5/25/20,MI,Emmet,not detected,NA,14276525.39,0,21,33415,0.986,3732416232,8200,b74f994577a118c111bcfc1bec5b85bed9be5ce4
1089,5/31/20,MI,Emmet,not detected,NA,12786141.06,0,21,33415,1.02,3861120240,8200,b74f994577a118c111bcfc1bec5b85bed9be5ce4
1090,3/10/20,CA,Alameda,not detected,NA,7715552.339,0,3,1671329,58,2.20E+11,685000,589da57befc2b4cb0c92f3db9cde77a4c8d94bd3
1091,5/8/20,CA,Mendocino,not detected,NA,4089594.726,0,12,86749,0.062,234695544,350,cf30902358f1e497ac221597b65f3dda2ec19c47
1092,5/14/20,CA,Mendocino,not detected,NA,9507750.402,0,13,86749,0.08,302832960,350,cf30902358f1e497ac221597b65f3dda2ec19c47
1093,5/22/20,CA,Mendocino,not detected,NA,unmeasured,6,21,86749,0.062,234695544,350,cf30902358f1e497ac221597b65f3dda2ec19c47
1094,5/4/20,CO,Adams,quantifiable,283.453106,8545102.412,35,1815,517421,4.02,15217356240,60000,c3a07bebaf86f413a31bcf489cce5cbeb8afd812
1095,5/12/20,CO,Adams,quantifiable,283.1068838,27177235.15,44,2322,517421,4,15141648000,60000,c3a07bebaf86f413a31bcf489cce5cbeb8afd812
1096,5/20/20,CO,Adams,quantifiable,85.27669104,unmeasured,62,2737,517421,4,15141648000,60000,c3a07bebaf86f413a31bcf489cce5cbeb8afd812
1097,5/26/20,CO,Adams,quantifiable,220.5895801,50695162.78,56,2964,517421,4.01,15179502120,60000,c3a07bebaf86f413a31bcf489cce5cbeb8afd812
1098,5/5/20,DE,New Castle,quantifiable,22.88653192,2177728.687,45,1979,558753,1.159,4387292508,17145,dfe0b5a99a20747bf68f7881ce09e636374f1afd
1099,5/12/20,DE,New Castle,not detected,NA,4613417.642,50,2440,558753,0.039,147631068,410,4901bfd186f589759bc14fedaaf69220d41fb484
1100,5/28/20,DE,New Castle,quantifiable,16.11218054,8754563.382,47,3575,558753,18.945,71714630340,76545,7cc5d2509a548c5b82b45e68b47cec04b6d778d0
1101,5/27/20,DE,New Castle,not detected,NA,28229584.85,20,3528,558753,9.252,35022631824,68878,779d105a646b084ae9bae309577323148cd87d83
1102,5/6/20,DE,New Castle,quantifiable,18.74249642,3158768.308,108,2087,558753,1.019,3857334828,8248,4d1d8fd097e8f226bb21777b5ef1bf5f78473115
1103,5/14/20,DE,New Castle,quantifiable,139.4335275,2465141.041,64,2560,558753,4.947,18726433164,36506,73ce3239025d9fce90b26a605e2f727cc643586e
1104,5/27/20,DE,New Castle,quantifiable,50.61331967,unmeasured,20,3528,558753,71.8,2.72E+11,5.00E+05,a27ea125f0927e87c1a4cf6bdea9047ad0ad8baa
1105,5/28/20,DE,New Castle,quantifiable,6.765604594,3396033.701,47,3575,558753,4.394,16633100328,26118,50e49ee0108f3bdf066a5db54ad332b7c20ab874
1106,3/2/20,CA,Alameda,not detected,NA,6000611.662,0,0,1671329,58,2.20E+11,685000,589da57befc2b4cb0c92f3db9cde77a4c8d94bd3
1107,5/7/20,DE,New Castle,quantifiable,87.01093059,1363376.4,43,2130,558753,4.394,16633100328,26118,50e49ee0108f3bdf066a5db54ad332b7c20ab874
1108,5/20/20,DE,New Castle,quantifiable,26.79123346,17207993.46,88,2933,558753,12.877,48744750324,62870,7d41b74f60180a9c1c3ec1b31a1b557f41fabd7a
1109,5/20/20,DE,New Castle,quantifiable,13.03095669,33103600.5,88,2933,558753,6.077,23003948724,37805,eb9aa1e6b8131a104a8c307a1d48e77cfa2b5c73
1110,5/7/20,DE,New Castle,quantifiable,202.4139052,2578002.131,43,2130,558753,18.945,71714630340,76545,7cc5d2509a548c5b82b45e68b47cec04b6d778d0
1111,5/13/20,DE,New Castle,not detected,NA,8575.111427,56,2496,558753,6.077,23003948724,37805,eb9aa1e6b8131a104a8c307a1d48e77cfa2b5c73
1112,5/20/20,DE,New Castle,quantifiable,5.027257341,50911129.5,88,2933,558753,0.367,1389246204,2550,e2a8b41ce92a350fad4f18f4f47bc0b740bff6b5
1113,5/27/20,DE,New Castle,not detected,NA,unmeasured,20,3528,558753,1.019,3857334828,8248,4d1d8fd097e8f226bb21777b5ef1bf5f78473115
1114,5/6/20,DE,New Castle,quantifiable,71.82826067,1910621.991,108,2087,558753,9.252,35022631824,68878,779d105a646b084ae9bae309577323148cd87d83
1115,5/13/20,DE,New Castle,quantifiable,60.92353557,3419119.438,56,2496,558753,12.877,48744750324,62870,7d41b74f60180a9c1c3ec1b31a1b557f41fabd7a
1116,5/20/20,DE,New Castle,quantifiable,93.56345358,25568940.48,88,2933,558753,71.8,2.72E+11,5.00E+05,a27ea125f0927e87c1a4cf6bdea9047ad0ad8baa
1117,5/26/20,DE,New Castle,not detected,NA,20423374.04,72,3508,558753,0.039,147631068,410,4901bfd186f589759bc14fedaaf69220d41fb484
1118,5/5/20,DE,New Castle,not detected,NA,1619536.618,45,1979,558753,0.367,1389246204,2550,e2a8b41ce92a350fad4f18f4f47bc0b740bff6b5
1119,5/12/20,DE,New Castle,not detected,NA,238722.1802,50,2440,558753,1.159,4387292508,17145,dfe0b5a99a20747bf68f7881ce09e636374f1afd
1120,5/26/20,DE,New Castle,quantifiable,3.067242622,unmeasured,72,3508,558753,1.159,4387292508,17145,dfe0b5a99a20747bf68f7881ce09e636374f1afd
1121,5/27/20,DE,New Castle,quantifiable,10.95008739,unmeasured,20,3528,558753,4.947,18726433164,36506,73ce3239025d9fce90b26a605e2f727cc643586e
1122,5/7/20,DE,New Castle,not detected,NA,380001.466,43,2130,558753,12.877,48744750324,62870,7d41b74f60180a9c1c3ec1b31a1b557f41fabd7a
1123,5/13/20,DE,New Castle,not detected,NA,2324974.918,56,2496,558753,1.019,3857334828,8248,4d1d8fd097e8f226bb21777b5ef1bf5f78473115
1124,5/26/20,DE,New Castle,quantifiable,4.584378348,unmeasured,72,3508,558753,0.367,1389246204,2550,e2a8b41ce92a350fad4f18f4f47bc0b740bff6b5
1125,5/20/20,DE,New Castle,quantifiable,16.58729228,55871615.93,88,2933,558753,1.159,4387292508,17145,dfe0b5a99a20747bf68f7881ce09e636374f1afd
1126,5/6/20,DE,New Castle,not detected,NA,7293303.258,108,2087,558753,0.039,147631068,410,4901bfd186f589759bc14fedaaf69220d41fb484
1127,5/12/20,DE,New Castle,quantifiable,15.53822939,4366110.994,50,2440,558753,0.367,1389246204,2550,e2a8b41ce92a350fad4f18f4f47bc0b740bff6b5
1128,5/20/20,DE,New Castle,quantifiable,34.90911547,35708880.28,88,2933,558753,9.252,35022631824,68878,779d105a646b084ae9bae309577323148cd87d83
1129,5/20/20,DE,New Castle,not detected,NA,17267351.6,88,2933,558753,0.039,147631068,410,4901bfd186f589759bc14fedaaf69220d41fb484
1130,5/6/20,DE,New Castle,quantifiable,28.9360918,unmeasured,108,2087,558753,4.947,18726433164,36506,73ce3239025d9fce90b26a605e2f727cc643586e
1131,5/21/20,DE,New Castle,quantifiable,219.4650429,4665989.614,120,3053,558753,18.945,71714630340,76545,7cc5d2509a548c5b82b45e68b47cec04b6d778d0
1132,5/20/20,DE,New Castle,quantifiable,75.77181044,23059385.63,88,2933,558753,4.947,18726433164,36506,73ce3239025d9fce90b26a605e2f727cc643586e
1133,5/27/20,DE,New Castle,quantifiable,9.081480532,18998617.16,20,3528,558753,6.077,23003948724,37805,eb9aa1e6b8131a104a8c307a1d48e77cfa2b5c73
1134,5/6/20,DE,New Castle,quantifiable,45.68809289,2230859.772,108,2087,558753,6.077,23003948724,37805,eb9aa1e6b8131a104a8c307a1d48e77cfa2b5c73
1135,5/21/20,DE,New Castle,quantifiable,637.6445933,50042066.11,120,3053,558753,4.394,16633100328,26118,50e49ee0108f3bdf066a5db54ad332b7c20ab874
1136,5/20/20,DE,New Castle,quantifiable,13.73027465,28157022.78,88,2933,558753,1.019,3857334828,8248,4d1d8fd097e8f226bb21777b5ef1bf5f78473115
1137,5/27/20,DE,New Castle,quantifiable,29.251576,unmeasured,20,3528,558753,12.877,48744750324,62870,7d41b74f60180a9c1c3ec1b31a1b557f41fabd7a
1138,5/26/20,CA,Sonoma,not detected,NA,34950429.89,24,524,494336,0.05,189270600,150,e3fbf29c6b82bd096c6021fe624de83213d5b36e
1139,5/11/20,CA,Mendocino,not detected,NA,411321.842,0,12,86749,0.001,3785412,445,042bdeaac63577d49d1529c0b1f8a922db1b95d2
1140,3/30/20,CA,Alameda,not detected,NA,996610.0723,13,283,1671329,10,37854120000,130000,0bb3af94733168fc1542e207dac690ead5d0ebba
1141,5/11/20,CO,Mesa,quantifiable,24.44126789,650254.3588,0,50,154210,8.233,31165296996,85000,70e1f706b212b84223aa1b34a5ce3de3b281ba8d
1142,5/11/20,MI,Kalamazoo,quantifiable,28.05864292,641359.1161,21,622,265066,0.37576,1422406413,3416,4e9508c8b6f5798f8b14baef60774eff642d98eb
1143,5/18/20,MI,Kalamazoo,not detected,NA,1193234.407,12,719,265066,0.37576,1422406413,3416,4e9508c8b6f5798f8b14baef60774eff642d98eb
1144,5/25/20,MI,Kalamazoo,quantifiable,4.679576672,34500169.78,4,801,265066,0.37576,1422406413,3416,4e9508c8b6f5798f8b14baef60774eff642d98eb
1145,6/1/20,MI,Kalamazoo,not detected,NA,14724989.42,0,844,265066,0.37576,1422406413,3416,4e9508c8b6f5798f8b14baef60774eff642d98eb
1146,5/11/20,MI,Kalamazoo,not detected,NA,1112708.158,21,622,265066,0.73733,2791097830,6702.5,efcfbd4449ddf9773d804411f23c7ce63d93ef64
1147,5/18/20,MI,Kalamazoo,not detected,NA,5410660.293,12,719,265066,0.73733,2791097830,6702.5,efcfbd4449ddf9773d804411f23c7ce63d93ef64
1148,5/25/20,MI,Kalamazoo,not detected,NA,7269499.683,4,801,265066,0.73733,2791097830,6702.5,efcfbd4449ddf9773d804411f23c7ce63d93ef64
1149,6/1/20,MI,Kalamazoo,not detected,NA,8487406.272,0,844,265066,0.73733,2791097830,6702.5,efcfbd4449ddf9773d804411f23c7ce63d93ef64
1150,5/11/20,MI,Kalamazoo,quantifiable,57.16170789,119480.5662,21,622,265066,1.06799,4042782162,9709,252298352198bd6b78dc70962b347cf3d53ebc3c
1151,5/18/20,MI,Kalamazoo,not detected,NA,762624.5254,12,719,265066,1.06799,4042782162,9709,252298352198bd6b78dc70962b347cf3d53ebc3c
1152,5/25/20,MI,Kalamazoo,quantifiable,10.39987708,3717343.829,4,801,265066,1.06799,4042782162,9709,252298352198bd6b78dc70962b347cf3d53ebc3c
1153,6/1/20,MI,Kalamazoo,not detected,NA,7244059.209,0,844,265066,1.06799,4042782162,9709,252298352198bd6b78dc70962b347cf3d53ebc3c
1154,5/11/20,MI,Kalamazoo,quantifiable,21.00314777,2192778.539,21,622,265066,1.23706,4682781769,11245.5,4d3e4e519f426513ada296d0947a63811e501acb
1155,5/18/20,MI,Kalamazoo,quantifiable,62.08910741,3691898.628,12,719,265066,1.23706,4682781769,11245.5,4d3e4e519f426513ada296d0947a63811e501acb
1156,5/25/20,MI,Kalamazoo,quantifiable,8.697685966,25923565.41,4,801,265066,1.23706,4682781769,11245.5,4d3e4e519f426513ada296d0947a63811e501acb
1157,6/1/20,MI,Kalamazoo,quantifiable,9.865816452,12100727.79,0,844,265066,1.23706,4682781769,11245.5,4d3e4e519f426513ada296d0947a63811e501acb
1158,5/11/20,MI,Kalamazoo,quantifiable,72.76550803,1923825.921,21,622,265066,3.43079,12986953635,31188.5,72609a62f7410bbb57ada5eb0b5544968253acc1
1159,5/18/20,MI,Kalamazoo,quantifiable,7.872746796,17194102.92,12,719,265066,3.43079,12986953635,31188.5,72609a62f7410bbb57ada5eb0b5544968253acc1
1160,5/25/20,MI,Kalamazoo,quantifiable,17.31523653,50387896.92,4,801,265066,3.43079,12986953635,31188.5,72609a62f7410bbb57ada5eb0b5544968253acc1
1161,6/1/20,MI,Kalamazoo,quantifiable,10.95786795,31301812.91,0,844,265066,3.43079,12986953635,31188.5,72609a62f7410bbb57ada5eb0b5544968253acc1
1162,5/10/20,MI,Kalamazoo,quantifiable,20.52014759,1159650.907,10,601,265066,4.29748,16267732362,39067.875,057917be91b6cab0ee48caf565e90957be7bc26c
1163,5/17/20,MI,Kalamazoo,not detected,NA,2819462.171,0,707,265066,4.29748,16267732362,39067.875,057917be91b6cab0ee48caf565e90957be7bc26c
1164,5/24/20,MI,Kalamazoo,quantifiable,5.55319527,17207993.46,4,797,265066,4.29748,16267732362,39067.875,057917be91b6cab0ee48caf565e90957be7bc26c
1165,5/31/20,MI,Kalamazoo,not detected,NA,11140879.87,10,844,265066,4.29748,16267732362,39067.875,057917be91b6cab0ee48caf565e90957be7bc26c
1166,5/10/20,MI,Kalamazoo,not detected,NA,505721.913,10,601,265066,2.21342,8378706629,20121.5,db3a55b16cb05e7af9865666019588388e76c329
1167,5/17/20,MI,Kalamazoo,not detected,NA,1349364.475,0,707,265066,2.21342,8378706629,20121.5,db3a55b16cb05e7af9865666019588388e76c329
1168,5/24/20,MI,Kalamazoo,quantifiable,6.667502856,19749232.94,4,797,265066,2.21342,8378706629,20121.5,db3a55b16cb05e7af9865666019588388e76c329
1169,5/31/20,MI,Kalamazoo,not detected,NA,8256785.29,10,844,265066,2.21342,8378706629,20121.5,db3a55b16cb05e7af9865666019588388e76c329
1170,5/10/20,MI,Kalamazoo,not detected,NA,164580.6496,10,601,265066,3.270858,12381545123,14378,de1cd96837837c40c7456627a34fe616ab297939
1171,5/17/20,MI,Kalamazoo,not detected,NA,25721.97265,0,707,265066,3.270858,12381545123,14378,de1cd96837837c40c7456627a34fe616ab297939
1172,5/24/20,MI,Kalamazoo,not detected,NA,8207251.316,4,797,265066,3.270858,12381545123,14378,de1cd96837837c40c7456627a34fe616ab297939
1173,5/31/20,MI,Kalamazoo,not detected,NA,5169195.902,10,844,265066,3.270858,12381545123,14378,de1cd96837837c40c7456627a34fe616ab297939
1174,5/10/20,MI,Kalamazoo,not detected,NA,659272.9729,10,601,265066,1.36026,5149144527,12365.5,43e650e6f8dba32cce2b41bd0900fad209820544
1175,5/17/20,MI,Kalamazoo,not detected,NA,1430713.819,0,707,265066,1.36026,5149144527,12365.5,43e650e6f8dba32cce2b41bd0900fad209820544
1176,5/24/20,MI,Kalamazoo,not detected,NA,unmeasured,4,797,265066,1.36026,5149144527,12365.5,43e650e6f8dba32cce2b41bd0900fad209820544
1177,5/31/20,MI,Kalamazoo,quantifiable,697.7910794,12268557.18,10,844,265066,1.36026,5149144527,12365.5,43e650e6f8dba32cce2b41bd0900fad209820544
1178,3/29/20,CA,Placer,not detected,NA,13618350.94,9,53,398329,4.8,18169977600,75000,acc325bae4331d03c1a43fb63a52e42aa50817d5
1179,5/10/20,MI,Kalamazoo,quantifiable,18.27726054,1281435.562,10,601,265066,7.59127718,28736111732,45976,3d66d31a9688ea9e4c6ee4d076cedd0fc560dbaa
1180,5/17/20,MI,Kalamazoo,quantifiable,61.42888947,1372798.424,0,707,265066,7.59127718,28736111732,45976,3d66d31a9688ea9e4c6ee4d076cedd0fc560dbaa
1181,5/24/20,MI,Kalamazoo,quantifiable,74.45848545,35955657.29,4,797,265066,7.59127718,28736111732,45976,3d66d31a9688ea9e4c6ee4d076cedd0fc560dbaa
1182,5/31/20,MI,Kalamazoo,quantifiable,11.64664835,18355532.64,10,844,265066,7.59127718,28736111732,45976,3d66d31a9688ea9e4c6ee4d076cedd0fc560dbaa
1183,5/11/20,VA,Loudoun,quantifiable,110.7616243,718543.0152,36,1195,413538,0.6708,2539254370,2983,a93e3dab64947e53efe24d5f6771b552d104f3c1
1184,5/13/20,VA,Loudoun,quantifiable,15.66429043,61048.46831,73,1283,413538,0.599,2267461788,2983,a93e3dab64947e53efe24d5f6771b552d104f3c1
1185,5/7/20,PA,Montgomery,not detected,NA,4411449.094,88,4915,830915,2.734,10349316408,18000,80eba530f526aebb25d3b1789a9a58a0a133cc3a
1186,5/18/20,PA,Montgomery,not detected,NA,7740736.21,140,6012,830915,2.32,8782155840,18000,80eba530f526aebb25d3b1789a9a58a0a133cc3a
1187,5/19/20,PA,Montgomery,quantifiable,6.935914531,unmeasured,51,6063,830915,2.26,8555031120,18000,80eba530f526aebb25d3b1789a9a58a0a133cc3a
1188,5/23/20,PA,Montgomery,quantifiable,21.28431332,34500169.78,98,6464,830915,3.459,13093740108,18000,80eba530f526aebb25d3b1789a9a58a0a133cc3a
1189,5/11/20,TX,Harris,quantifiable,201.2238323,6554865.308,75,7878,4713325,0.68,2574080160,2948,3320a4caf47820b64eefe2d2fb5827aef1a304e6
1190,5/11/20,TX,Harris,quantifiable,30.75620936,12394564.51,75,7878,4713325,18.82,71241453840,188200,408c711ee0ed33e63e26ad375d4673b727d20c49
1191,5/11/20,TX,Harris,not detected,NA,443693.1992,75,7878,4713325,0.57,2157684840,6744,1be88bd8e52164450b88ffd15de93eea1651196a
1192,5/11/20,TX,Harris,quantifiable,72.131817,6509876.837,75,7878,4713325,2.95,11166965400,31745,aead563e00d8d9a3ff1f5e7a7ca387e7ccbf88b0
1193,5/11/20,TX,Harris,quantifiable,94.4529432,10651953.75,75,7878,4713325,3.54,13400358480,13815,34da3ae36da78617af324f70bf9dc1400a26df5e
1194,5/11/20,TX,Harris,quantifiable,96.37359632,3094174.282,75,7878,4713325,2.49,9425675880,23566,21517aeba337d4e00102227400100153b971f0ab
1195,5/11/20,TX,Harris,quantifiable,109.323863,15557301.63,75,7878,4713325,12.16,46030609920,233071,88b4f64fdcda94c4b1011889e6039a9e28806a43
1196,5/11/20,TX,Harris,quantifiable,11.39023213,4218322.428,75,7878,4713325,1.52,5753826240,8382,e2dbea1b50677147152514cc2fb9a62b2aeb95ab
1197,5/11/20,TX,Harris,quantifiable,240.4486829,14127335.92,75,7878,4713325,2.46,9312113520,18058,a43c58a7e1fc895ab7a9f21d9ab6885ffc5ed362
1198,5/11/20,TX,Harris,not detected,NA,1285855.812,75,7878,4713325,1.27,4807473240,6715,fc9e3baf13ca3632664c11457fa0eea9aa7aac79
1199,5/11/20,TX,Harris,quantifiable,628.2909425,1753021.619,75,7878,4713325,1.56,5905242720,12190,8bd476b2e082fe56bc6c43f39ed47c517897dbf4
1200,5/11/20,TX,Harris,quantifiable,46.49653941,22878643.55,75,7878,4713325,82.92,3.14E+11,456472,4914de0af24f1d56dc3b0ea7831aa6ca2bfad315
1201,5/11/20,TX,Harris,not detected,NA,6339328.653,75,7878,4713325,9.26,35052915120,192199,33ce82d266d8c639b60b6c1d602ddb1f1b42700c
